time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1742664050990271200,3339.1862712402344,0,2.700000047683716,1.041642665863037,2.882999897003174,0.007320320699363947,0,514.0999755859375,78.5761086,17.5419985
1742664051916000000,3340.112,0,2.700000047683716,1,2.8329999446868896,0.0020254289265722036,0,514.0999755859375,78.5761098,17.541997
1742664051997998300,3340.1939982910158,0,2.799999952316284,1.0008200407028198,2.815999984741211,0.008377733640372753,0,514.0999755859375,78.5761136,17.5419941
1742664052994079700,3341.1900798339843,0,2.799999952316284,1.0107808113098145,2.828000068664551,0.001956248888745904,0,514.0999755859375,78.5761148,17.5419976
1742664053999013000,3342.195013183594,0,2.799999952316284,1.0208301544189453,2.8329999446868896,0.005499215330928564,0,514.0999755859375,78.5761192,17.5419884
1742664054996805000,3343.1928051757814,0,2.5999999046325684,1.0308080911636353,2.865999937057495,0.0011514322832226753,0,514.0999755859375,78.5761199,17.5419912
1742664055988095500,3344.1840954589843,0,2.5999999046325684,1.0407209396362305,2.871000051498413,0.0011892253533005714,0,514.0999755859375,78.5761185,17.5419902
1742664056929000000,3345.125,0,2.5999999046325684,1,2.9000000953674316,0.00030806707218289375,0,514.0999755859375,78.5761183,17.54199
1742664056996392400,3345.1923923339846,0,2.4000000953674316,1.0006738901138306,2.9000000953674316,0.001403279136866331,0,514.0999755859375,78.5761175,17.5419918
1742664057990125000,3346.186125,0,2.700000047683716,1.0106112957000732,2.9000000953674316,0.0013360860757529736,0,514.0999755859375,78.5761196,17.5419917
1742664058990668800,3347.186668701172,0,2.5,1.0206166505813599,2.9000000953674316,0.004360039718449116,0,514.0999755859375,78.5761242,17.5419888
1742664059990324200,3348.18632421875,0,2.5,1.0306131839752197,2.9000000953674316,0.0032395925372838974,0,514.0999755859375,78.5761277,17.54198
1742664060990043100,3349.1860432128906,0,2.4000000953674316,1.040610432624817,2.9159998893737793,0.0004056915349792689,0,514.0999755859375,78.5761269,17.5419701
1742664061965000000,3350.161,0,2.4000000953674316,1,2.933000087738037,0.00012668523413594812,0,514.0999755859375,78.5761267,17.5419686
1742664061996677400,3350.1926774902345,0,2.5999999046325684,1.0003167390823364,2.950000047683716,0.00008346130925929174,0,514.0999755859375,78.5761267,17.5419635
1742664062997771800,3351.1937717285155,0,3,1.010327696800232,2.9830000400543213,0.0011465175775811076,0,514.0999755859375,78.5761253,17.5419578
1742664063995387600,3352.1913876953126,0,2.9000000953674316,1.0203038454055786,3.0160000324249268,0.005556817166507244,0,514.0999755859375,78.5761293,17.5419232
