time,seconds_elapsed,magneticBearing
1742643394213684200,8.095684326171876,201.52743365620404
1742643394233708500,8.11570849609375,200.43282853471234
1742643394253812000,8.13581201171875,199.17900809047333
1742643394273985500,8.155985595703125,198.9078058932199
1742643394293982200,8.175982177734374,198.13497368191966
1742643394314087200,8.196087158203126,196.5020766134163
1742643394334091500,8.216091552734374,194.88547423835132
1742643394354027000,8.236027099609375,193.0534014939754
1742643394373924400,8.25592431640625,191.03777685931763
1742643394393928700,8.2759287109375,183.5573264051333
1742643394413925400,8.29592529296875,182.46061459071532
1742643394433929700,8.3159296875,180.68081359083388
1742643394454033200,8.336033203125,178.84478795476258
1742643394474029800,8.35602978515625,175.8271792634318
1742643394494034200,8.3760341796875,174.68010595985598
1742643394514030800,8.39603076171875,174.07937959156806
1742643394534027500,8.416027587890625,172.96583836275286
1742643394554031600,8.436031494140625,171.97325113908863
1742643394573922000,8.455922119140626,170.90666570439674
1742643394593926100,8.475926025390624,169.90766319222135
1742643394613932800,8.495932861328125,169.21209316421334
1742643394633929200,8.51592919921875,168.27274412304902
1742643394654004000,8.53600390625,167.72368775767805
1742643394674000400,8.55600048828125,166.4676723497541
1742643394693898000,8.57589794921875,166.1731075757635
1742643394713902300,8.59590234375,164.16151731253996
1742643394733804300,8.61580419921875,163.5885187056384
1742643394753801000,8.635801025390625,163.15088259147078
1742643394773796600,8.655796630859374,162.68178593679343
1742643394793793300,8.675793212890625,162.13653335192902
1742643394813812200,8.695812255859375,161.49806517144643
1742643394833816300,8.71581640625,160.82967250485478
1742643394853782000,8.735781982421875,160.03189974832097
1742643394873786400,8.755786376953125,159.21084724408655
1742643394893921800,8.775921875,158.89458755345427
1742643394913918500,8.79591845703125,158.10117189311563
1742643394934059300,8.816059326171874,157.06041330350564
1742643394954056000,8.836055908203125,156.44525158693932
1742643394973903600,8.855903564453126,155.7914700373273
1742643394993908000,8.875907958984374,155.6558328398861
1742643395013904600,8.895904541015625,155.6558328398861
1742643395033901300,8.9159013671875,155.88240344758
1742643395054031600,8.936031494140625,155.88240344758
1742643395074028300,8.9560283203125,155.87227025700852
1742643395094032400,8.976032470703124,156.40294889086474
1742643395114036700,8.99603662109375,156.54527231953438
1742643395134033400,9.016033447265626,157.11091039659243
1742643395154039800,9.036039794921875,157.2901498255984
1742643395173937700,9.055937744140625,157.1354924367917
1742643395193936400,9.075936279296876,156.61652563240787
1742643395213940700,9.095940673828125,156.6684715323192
1742643395233929700,9.1159296875,156.25557886877965
1742643395254025200,9.136025146484375,155.87619353088192
1742643395273945600,9.155945556640624,155.73167684769587
1742643395293942300,9.1759423828125,154.7934873063793
1742643395313816800,9.19581689453125,154.0487545939687
1742643395333821200,9.2158212890625,153.91252573790433
1742643395353763800,9.235763916015625,153.734140762596
1742643395373661400,9.255661376953125,153.1097437852779
1742643395393685000,9.27568505859375,153.02137503091387
1742643395413681700,9.295681640625,152.39810107905657
1742643395433698000,9.315697998046875,151.63378842235866
1742643395453801200,9.33580126953125,150.77128211415166
1742643395473959400,9.35595947265625,150.29416221345053
1742643395493963800,9.3759638671875,149.31953841986532
1742643395514084000,9.396083984375,148.77366314706256
1742643395534080800,9.416080810546875,148.12355385796013
1742643395554031600,9.436031494140625,145.67163520670871
1742643395573921000,9.455921142578125,144.8907139440175
1742643395593925400,9.47592529296875,143.5307639399753
1742643395613929500,9.495929443359374,143.29714634595905
1742643395633926100,9.515926025390625,142.65971276680955
1742643395654037500,9.53603759765625,142.38086002803237
1742643395674034200,9.5560341796875,141.44434816813333
1742643395694030800,9.57603076171875,140.5758509414891
1742643395714035200,9.59603515625,140.64636524831585
1742643395734032000,9.616031982421875,140.19056581600034
1742643395754028300,9.6360283203125,139.81110873693274
1742643395773926000,9.65592578125,139.63660966692387
1742643395793922600,9.675922607421874,139.5150928680831
1742643395813921300,9.69592138671875,139.34030293838035
1742643395833925600,9.715925537109374,139.77425004790712
1742643395853977900,9.735977783203126,140.01756589842782
1742643395873982200,9.755982177734374,142.56142822064498
1742643395893869600,9.77586962890625,143.0143753962689
1742643395913866000,9.795865966796875,143.28617614063484
1742643395933785600,9.81578564453125,143.4962962867489
1742643395953782300,9.8357822265625,144.76326816614363
1742643395973794800,9.855794921875,145.55965336432604
1742643395993799200,9.875799072265625,141.22625279331828
1742643396013823500,9.895823486328124,142.00126839904837
1742643396033820200,9.915820068359375,142.84342164570822
1742643396053984300,9.935984375,144.30753568655376
1742643396073981000,9.95598095703125,145.69429941951623
1742643396094086000,9.9760859375,147.63422314699906
1742643396114090200,9.99609033203125,147.66981345229703
1742643396134025700,10.016025634765626,148.22800877829008
1742643396154030000,10.036030029296874,149.5657635695409
1742643396173898200,10.055898193359376,150.5523633884461
1742643396193895000,10.07589501953125,151.65890279202748
1742643396213899000,10.09589892578125,151.90410111736878
1742643396233895700,10.115895751953126,152.3574123475167
1742643396254028500,10.136028564453126,152.567171671631
1742643396274032600,10.15603271484375,152.92951750587113
1742643396294029300,10.176029296875,153.45312752610354
1742643396314026000,10.19602587890625,153.60006662555162
1742643396334030300,10.2160302734375,154.03784731629884
1742643396354029000,10.236029052734375,153.96868856049545
1742643396373928400,10.255928466796876,153.83714650415232
1742643396393934800,10.275934814453125,153.94487833516803
1742643396413931500,10.295931640625,154.19787711092897
1742643396433890000,10.31589013671875,153.72578709438002
1742643396453991700,10.33599169921875,154.06653024857866
1742643396473881600,10.355881591796875,154.25863327358408
1742643396493886000,10.375885986328125,154.3693361223529
1742643396513788000,10.395787841796874,147.4499988758428
1742643396533784600,10.41578466796875,148.73626813587572
1742643396553785000,10.43578515625,149.7988872595465
1742643396573675500,10.455675537109375,150.39994373802006
1742643396593702000,10.475701904296875,153.35852104884071
1742643396613706200,10.495706298828125,155.2532530028958
1742643396633879800,10.5158798828125,158.05698521742818
1742643396653990400,10.535990478515625,161.94701688641265
1742643396674125800,10.556125732421876,169.22405449182486
1742643396694122500,10.57612255859375,172.3039482011253
1742643396714058000,10.59605810546875,175.7484221236913
1742643396734054700,10.6160546875,179.13194853485314
1742643396754028500,10.636028564453126,181.91218533423051
1742643396773927000,10.655927001953126,184.96776904576234
1742643396793923600,10.675923583984375,196.02527367001932
1742643396813920000,10.695919921875,198.56231336516308
1742643396833924400,10.71592431640625,200.76859469775098
1742643396854027000,10.736027099609375,202.7950000558686
1742643396874031000,10.756031005859375,203.25056278642245
1742643396894035500,10.776035400390626,204.8103683483196
1742643396914032000,10.7960322265625,204.72798731328706
1742643396934038500,10.81603857421875,204.89376378465326
1742643396954035200,10.83603515625,204.74715417359636
1742643396973933000,10.85593310546875,203.59299539909208
1742643396993937200,10.875937255859375,201.00371317452192
1742643397013918700,10.895918701171874,198.09503049716037
1742643397033915400,10.915915283203125,188.38868890056006
1742643397053936600,10.9359365234375,183.4070761542355
1742643397073933300,10.955933349609374,179.68490265283893
1742643397093815600,10.975815673828125,174.8150416249792
1742643397113820000,10.99581982421875,168.8320055828897
1742643397133797600,11.015797607421876,164.51427384309022
1742643397153802000,11.035802001953124,161.75706966621422
1742643397173828000,11.055828125,158.96578336906066
1742643397193824800,11.07582470703125,156.86656516985497
1742643397213806000,11.09580615234375,156.02845517591146
1742643397233802800,11.115802734375,154.9367413166858
1742643397253966000,11.135966064453125,154.59445100844016
1742643397273970400,11.155970458984376,154.53873453912266
1742643397294090500,11.176090576171875,154.20974970367462
1742643397314087200,11.196087158203126,153.82470956872382
1742643397334030300,11.2160302734375,154.40780248172933
1742643397354027000,11.236027099609375,155.2316191492452
1742643397374100000,11.256099853515625,155.81189959175595
1742643397394104000,11.27610400390625,156.38439888415715
1742643397414100700,11.296100830078124,156.4276644693547
1742643397434105000,11.31610498046875,156.42685385871758
1742643397454033200,11.336033203125,156.94689141029622
1742643397474029800,11.35602978515625,156.93806782357004
1742643397494034000,11.376033935546875,156.43937520106124
1742643397514030600,11.396030517578126,156.30606886301243
1742643397534027300,11.41602734375,155.6670956979491
1742643397554033700,11.43603369140625,155.6036496299642
1742643397573925400,11.45592529296875,155.61951144752612
1742643397593924000,11.475924072265625,155.49782396982192
1742643397613928400,11.495928466796874,155.79667548433358
1742643397633864000,11.515864013671875,155.9848984488131
1742643397653973200,11.53597314453125,156.0817361387033
1742643397673853000,11.55585302734375,156.2608988096034
1742643397693849600,11.575849609375,156.10159219895527
1742643397713771800,11.595771728515626,155.881344675767
1742643397733768400,11.6157685546875,155.50065446589846
1742643397753779200,11.635779296875,154.72310952692186
1742643397773678000,11.655677978515625,153.75535937531012
1742643397793707500,11.67570751953125,153.23146332134692
1742643397813704200,11.6957041015625,152.37030893799636
1742643397833862400,11.7158623046875,151.60165163838357
1742643397853964300,11.73596435546875,150.97643159749268
1742643397874077000,11.756076904296876,150.26304143254433
1742643397894081300,11.776081298828124,149.0857350246654
1742643397914032000,11.7960322265625,148.70261444094876
1742643397934036200,11.8160361328125,147.82384472172726
1742643397954033000,11.836032958984376,146.7268565749826
1742643397973931300,11.85593115234375,145.6567213273629
1742643397993935400,11.875935302734375,144.51096087140334
1742643398013932000,11.89593212890625,143.51578339605058
1742643398033928700,11.9159287109375,142.56591466335846
1742643398054031400,11.93603125,142.11207712090348
